,district,is_incumbent,name,party,percent,state,votes,won,year
1979,District 3,1,Tom Suozzi,D,58.4,New York,145060.0,1,2018
1980,District 3,0,Dan DeBono,R,41.6,New York,103278.0,0,2018
1981,District 4,1,Carolyn McCarthy,D,54.7,New York,163955.0,1,2012
1982,District 4,0,Francis Becker Jr.,R,28.6,New York,85693.0,0,2012
1983,District 4,0,Kathleen M. Rice,D,51.2,New York,89793.0,1,2014
1984,District 4,0,Bruce Blakeman,R,45.7,New York,80127.0,0,2014
1985,District 4,1,Kathleen Rice,D,59.6,New York,186423.0,1,2016
1986,District 4,0,David Gurfein,R,40.4,New York,126438.0,0,2016
1987,District 4,1,Kathleen Rice,D,61.0,New York,149078.0,1,2018
1988,District 4,0,Ameer Benno,R,39.0,New York,95187.0,0,2018
1989,District 5,1,Gregory Meeks,D,74.8,New York,167835.0,1,2012
1990,District 5,0,Allan Jennings Jr.,R,8.0,New York,17875.0,0,2012
1991,District 5,1,Gregory Meeks,D,80.2,New York,75712.0,1,2014
1992,District 5,1,Gregory Meeks,D,85.5,New York,199815.0,1,2016
1993,District 5,0,Michael O'Reilly,R,13.0,New York,30312.0,0,2016
1994,District 5,1,Gregory W. Meeks,D,99.4,New York,150112.0,1,2018
1995,District 6,0,Grace Meng,D,59.6,New York,111499.0,1,2012
1996,District 6,0,Daniel Halloran,R,27.2,New York,50845.0,0,2012
1997,District 6,1,Grace Meng,D,71.6,New York,55368.0,1,2014
1998,District 6,1,Grace Meng,D,72.1,New York,136506.0,1,2016
1999,District 6,0,Danniel Maio,R,26.7,New York,50617.0,0,2016
2000,District 6,1,Grace Meng,D,90.4,New York,103823.0,1,2018
2001,District 7,1,Nydia Velazquez,D,79.0,New York,141322.0,1,2012
2002,District 7,1,Nydia Velazquez,D,82.6,New York,56593.0,1,2014
2003,District 7,0,Jose Luis Fernandez,R,8.3,New York,5713.0,0,2014
2004,District 7,1,Nydia Velazquez,D,90.8,New York,172146.0,1,2016
2005,District 7,0,Allan Romaguera,R,9.2,New York,17478.0,0,2016
2006,District 7,1,Nydia Velazquez,D,93.3,New York,137444.0,1,2018
2007,District 8,0,Hakeem Jeffries,D,77.9,New York,184038.0,1,2012
2008,District 8,0,Alan Bellone,R,7.5,New York,17650.0,0,2012
2009,District 8,1,Hakeem Jeffries,D,81.2,New York,77255.0,1,2014
2010,District 8,1,Hakeem Jeffries,D,93.3,New York,214595.0,1,2016
2011,District 8,1,Hakeem Jeffries,D,94.0,New York,166981.0,1,2018
2012,District 9,1,Yvette Clarke,D,77.9,New York,186141.0,1,2012
2013,District 9,0,Daniel Cavanagh,R,10.1,New York,24164.0,0,2012
2014,District 9,1,Yvette Clarke,D,81.4,New York,82659.0,1,2014
2015,District 9,1,Yvette Clarke,D,92.4,New York,214189.0,1,2016
2016,District 9,1,Yvette D. Clarke,D,89.2,New York,167199.0,1,2018
2017,District 9,0,Lutchi Gayot,R,10.3,New York,19336.0,0,2018
2018,District 10,1,Jerrold Nadler,D,69.8,New York,165000.0,1,2012
2019,District 10,0,Michael Chan,R,16.6,New York,39311.0,0,2012
2020,District 10,1,Jerrold Nadler,D,78.7,New York,89080.0,1,2014
2021,District 10,1,Jerrold Nadler,D,78.1,New York,192371.0,1,2016
2022,District 10,0,Philip Rosenthal,R,21.9,New York,53857.0,0,2016
2023,District 10,1,Jerrold Nadler,D,81.1,New York,146749.0,1,2018
2024,District 10,0,Naomi Levin,R,18.8,New York,33931.0,0,2018
2025,District 11,0,Mark Murphy,D,43.0,New York,92428.0,0,2012
2026,District 11,1,Michael Grimm,R,48.0,New York,103118.0,1,2012
2027,District 11,1,Michael Grimm,R,53.1,New York,58886.0,1,2014
2028,District 11,0,Domenic Recchia,D,40.8,New York,45244.0,0,2014
2029,District 11,1,Daniel Donovan,R,61.6,New York,142934.0,1,2016
2030,District 11,0,Richard Reichard,D,36.7,New York,85257.0,0,2016
2031,District 11,0,Max Rose,D,52.9,New York,95458.0,1,2018
2032,District 11,1,Daniel Donovan,R,46.7,New York,84337.0,0,2018
2033,District 12,1,Carolyn Maloney,D,72.1,New York,193455.0,1,2012
2034,District 12,0,Christopher Wight,R,17.4,New York,46692.0,0,2012
2035,District 12,1,Carolyn Maloney,D,77.2,New York,90603.0,1,2014
2036,District 12,0,Nick Di Iorio,R,19.4,New York,22731.0,0,2014
2037,District 12,1,Carolyn Maloney,D,83.2,New York,244358.0,1,2016
2038,District 12,0,Robert Ardini,R,16.8,New York,49398.0,0,2016
2039,District 12,1,Carolyn B. Maloney,D,86.1,New York,194974.0,1,2018
2040,District 12,0,Eliot Rabin,R,12.3,New York,27838.0,0,2018
2041,District 13,1,Charles Rangel,D,75.0,New York,174789.0,1,2012
2042,District 13,0,Craig Schley,R,5.2,New York,12132.0,0,2012
2043,District 13,1,Charles Rangel,D,74.5,New York,68396.0,1,2014
2044,District 13,0,Adriano Espaillat,D,88.8,New York,207194.0,1,2016
2045,District 13,0,Tony Evans,R,6.9,New York,16089.0,0,2016
2046,District 13,1,Adriano Espaillat,D,94.4,New York,167667.0,1,2018
2047,District 13,0,Jineea Butler,R,5.4,New York,9525.0,0,2018
2048,District 14,1,Joseph Crowley,D,70.6,New York,120761.0,1,2012
2049,District 14,0,William Gibbons Jr.,R,12.7,New York,21755.0,0,2012
2050,District 14,1,Joseph Crowley,D,74.7,New York,50352.0,1,2014
2051,District 14,1,Joseph Crowley,D,82.9,New York,147587.0,1,2016
2052,District 14,0,Frank Spotorno,R,17.1,New York,30545.0,0,2016
2053,District 14,0,Alexandria Ocasio-Cortez,D,77.9,New York,100044.0,1,2018
2054,District 14,0,Anthony Pappas,R,13.8,New York,17762.0,0,2018
2055,District 15,1,Jose E. Serrano,D,85.5,New York,152661.0,1,2012
2056,District 15,0,Frank Della Valle,R,2.5,New York,4427.0,0,2012
2057,District 15,1,Jose Serrano,D,89.6,New York,54906.0,1,2014
2058,District 15,1,Jose E. Serrano,D,95.3,New York,165688.0,1,2016
2059,District 15,0,Alejandro Vega,R,3.5,New York,6129.0,0,2016
2060,District 15,1,José Serrano,D,96.0,New York,112798.0,1,2018
2061,District 15,0,Jason Gonzalez,R,4.0,New York,4647.0,0,2018
2062,District 16,1,Eliot Engel,D,66.4,New York,179561.0,1,2012
2063,District 16,0,Joseph McLaughlin,R,20.0,New York,53935.0,0,2012
2064,District 16,1,Eliot Engel,D,71.9,New York,99658.0,1,2014
2065,District 16,1,Eliot Engel,D,94.7,New York,209857.0,1,2016
2066,District 16,1,Eliot Engel,D,100.0,New York,165825.0,1,2018
2067,District 17,1,Nita Lowey,D,57.6,New York,171417.0,1,2012
2068,District 17,0,Joe Carvin,R,30.9,New York,91899.0,0,2012
2069,District 17,1,Nita Lowey,D,54.0,New York,98150.0,1,2014
2070,District 17,0,Chris Day,R,41.7,New York,75781.0,0,2014
2071,District 17,1,Nita Lowey,D,100.0,New York,214530.0,1,2016
2072,District 17,1,Nita Lowey,D,87.7,New York,157632.0,1,2018
2073,District 18,0,Sean Maloney,D,48.7,New York,143845.0,1,2012
2074,District 18,1,Nan Hayworth,R,45.0,New York,133049.0,0,2012
2075,District 18,1,Sean Maloney,D,47.7,New York,88993.0,1,2014
2076,District 18,0,Nan Hayworth,R,45.9,New York,85660.0,0,2014
2077,District 18,1,Sean Maloney,D,55.6,New York,162060.0,1,2016
2078,District 18,0,Phil Oliva,R,44.4,New York,129369.0,0,2016
2079,District 18,1,Sean Maloney,D,55.1,New York,130420.0,1,2018
2080,District 18,0,James O'Donnell,R,44.9,New York,106381.0,0,2018
2081,District 19,1,Chris Gibson,R,49.0,New York,149736.0,1,2012
2082,District 19,0,Julian Schreibman,D,43.7,New York,133567.0,0,2012
2083,District 19,1,Chris Gibson,R,62.6,New York,131594.0,1,2014
2084,District 19,0,Sean Eldridge,D,34.5,New York,72470.0,0,2014
2085,District 19,0,John Faso,R,54.1,New York,166171.0,1,2016
2086,District 19,0,Zephyr Teachout,D,45.9,New York,141224.0,0,2016
2087,District 19,0,Antonio Delgado,D,50.2,New York,132001.0,1,2018
2088,District 19,1,John Faso,R,47.3,New York,124408.0,0,2018
2089,District 20,1,Paul Tonko,D,64.0,New York,203400.0,1,2012
2090,District 20,0,Robert Dieterich,R,29.5,New York,93778.0,0,2012
2091,District 20,1,Paul Tonko,D,59.0,New York,125111.0,1,2014
2092,District 20,0,Jim Fischer,R,37.3,New York,79104.0,0,2014
2093,District 20,1,Paul Tonko,D,67.9,New York,213021.0,1,2016
2094,District 20,0,Francis Vitollo,R,32.1,New York,100738.0,0,2016
2095,District 20,1,Paul Tonko,D,66.0,New York,163472.0,1,2018
2096,District 20,0,Joe Vitollo,R,33.9,New York,83950.0,0,2018
2097,District 21,1,Bill Owens,D,47.1,New York,126631.0,1,2012
2098,District 21,0,Matthew Doheny,R,45.3,New York,121646.0,0,2012
2099,District 21,0,Elise Stefanik,R,53.0,New York,96226.0,1,2014
2100,District 21,0,Aaron Woolf,D,32.5,New York,59063.0,0,2014
2101,District 21,1,Elise Stefanik,R,65.3,New York,177886.0,1,2016
2102,District 21,0,Mike Derrick,D,30.2,New York,82161.0,0,2016
2103,District 21,1,Elise Stefanik,R,56.7,New York,122863.0,1,2018
2104,District 21,0,Tedra Cobb,D,41.8,New York,90526.0,0,2018
2105,District 22,1,Richard Hanna,R,56.4,New York,157941.0,1,2012
2106,District 22,0,Dan Lamb,D,36.4,New York,102080.0,0,2012
2107,District 22,1,Richard Hanna,R,74.0,New York,129851.0,1,2014
2108,District 22,0,Claudia Tenney,R,46.5,New York,129444.0,1,2016
2109,District 22,0,Kim Myers,D,41.1,New York,114266.0,0,2016
2110,District 22,1,Claudia Tenney,R,49.6,New York,116357.0,0,2018
2111,District 22,0,Anthony Brindisi,D,50.3,New York,117779.0,0,2018
2112,District 23,1,Tom Reed,R,49.2,New York,137669.0,1,2012
2113,District 23,0,Nate Shinagawa,D,45.6,New York,127535.0,0,2012
2114,District 23,1,Tom Reed,R,57.8,New York,113130.0,1,2014
2115,District 23,0,Martha Robertson,D,35.9,New York,70242.0,0,2014
2116,District 23,1,Tom Reed,R,57.6,New York,161050.0,1,2016
2117,District 23,0,John Plumb,D,42.4,New York,118584.0,0,2016
2118,District 23,1,Tom Reed,R,55.0,New York,122881.0,1,2018
2119,District 23,0,Tracy Mitrano,D,45.0,New York,100495.0,0,2018
2120,District 24,0,Dan Maffei,D,47.1,New York,143044.0,1,2012
2121,District 24,1,Ann Marie Buerkle,R,41.9,New York,127054.0,0,2012
2122,District 24,1,Dan Maffei,D,39.5,New York,80304.0,0,2014
2123,District 24,0,John Katko,R,58.2,New York,118474.0,1,2014
2124,District 24,1,John Katko,R,60.6,New York,182761.0,1,2016
2125,District 24,0,Colleen Deacon,D,39.4,New York,119040.0,0,2016
2126,District 24,1,John Katko,R,53.1,New York,129276.0,1,2018
2127,District 24,0,Dana Balter,D,46.8,New York,114102.0,0,2018
2128,District 25,1,Louise Slaughter,D,55.7,New York,179810.0,1,2012
2129,District 25,0,Maggie Brooks,R,41.3,New York,133389.0,0,2012
2130,District 25,1,Louise Slaughter,D,49.3,New York,96803.0,1,2014
2131,District 25,0,Mark Assini,R,48.8,New York,95932.0,0,2014
2132,District 25,1,Louise Slaughter,D,56.2,New York,182950.0,1,2016
2133,District 25,0,Mark Assini,R,43.8,New York,142650.0,0,2016
2134,District 25,0,Joseph Morelle,D,58.6,New York,149993.0,1,2018
2135,District 25,0,James Maxwell,R,41.4,New York,105925.0,0,2018
2136,District 26,1,Brian Higgins,D,69.7,New York,212588.0,1,2012
2137,District 26,0,Michael Madigan,R,23.5,New York,71666.0,0,2012
2138,District 26,1,Brian Higgins,D,65.1,New York,113210.0,1,2014
2139,District 26,0,Kathy Weppner,R,30.4,New York,52909.0,0,2014
2140,District 26,1,Brian Higgins,D,74.6,New York,215289.0,1,2016
2141,District 26,0,Shelly Schratz,R,25.4,New York,73377.0,0,2016
2142,District 26,1,Brian Higgins,D,72.9,New York,157641.0,1,2018
2143,District 26,0,Renee Zeno,R,27.0,New York,58333.0,0,2018
2144,District 27,0,Chris Collins,R,48.9,New York,161220.0,1,2012
2145,District 27,1,Kathy Hochul,D,47.4,New York,156219.0,0,2012
2146,District 27,1,Chris Collins,R,67.2,New York,144675.0,1,2014
2147,District 27,0,Jim O'Donnell,D,27.4,New York,58911.0,0,2014
2148,District 27,1,Chris Collins,R,67.2,New York,220885.0,1,2016
2149,District 27,0,Diana Kastenbaum,D,32.8,New York,107832.0,0,2016
2150,District 27,1,Chris Collins,R,49.4,New York,133838.0,1,2018
2151,District 27,0,Nate McMurray,D,48.3,New York,130858.0,0,2018
2152,District 1,1,G.K. Butterfield,D,75.3,North Carolina,254644.0,1,2012
2153,District 1,0,Pete DiLauro,R,22.9,North Carolina,77288.0,0,2012
2154,District 1,1,G.K. Butterfield,D,73.4,North Carolina,154333.0,1,2014
2155,District 1,0,Arthur Rich,R,26.6,North Carolina,55990.0,0,2014
2156,District 1,1,G.K. Butterfield,D,68.6,North Carolina,240661.0,1,2016
2157,District 1,0,H. Powell Dew Jr.,R,29.0,North Carolina,101567.0,0,2016
2158,District 1,1,G.K. Butterfield,D,69.8,North Carolina,188060.0,1,2018
2159,District 1,0,Roger Allison,R,30.2,North Carolina,81474.0,0,2018
2160,District 2,0,Steve Wilkins,D,41.4,North Carolina,128973.0,0,2012
2161,District 2,1,Renee Ellmers,R,55.9,North Carolina,174066.0,1,2012
2162,District 2,1,Renee Ellmers,R,58.8,North Carolina,122128.0,1,2014
2163,District 2,0,Clay Aiken,D,41.2,North Carolina,85479.0,0,2014
2164,District 2,1,George Holding,R,56.7,North Carolina,221485.0,1,2016
2165,District 2,0,John McNeil,D,43.3,North Carolina,169082.0,0,2016
2166,District 2,1,George E.B. Holding,R,51.2,North Carolina,166034.0,1,2018
2167,District 2,0,Linda Coleman,D,45.9,North Carolina,148592.0,0,2018
2168,District 3,0,Erik Anderson,D,36.9,North Carolina,114314.0,0,2012
2169,District 3,1,Walter B. Jones,R,63.1,North Carolina,195571.0,1,2012
2170,District 3,1,Walter Jones,R,67.8,North Carolina,139415.0,1,2014
2171,District 3,0,Marshall Adame,D,32.2,North Carolina,66182.0,0,2014
2172,District 3,1,Walter Jones,R,67.2,North Carolina,217531.0,1,2016
2173,District 3,0,Ernest Reeves,D,32.8,North Carolina,106170.0,0,2016
2174,District 3,1,Walter B. Jones,R,100.0,North Carolina,173483.0,1,2018
2175,District 4,1,David E. Price,D,74.5,North Carolina,259534.0,1,2012
2176,District 4,0,Tim D'Annunzio,R,25.5,North Carolina,88951.0,0,2012
2177,District 4,1,David Price,D,74.7,North Carolina,169946.0,1,2014
2178,District 4,0,Paul Wright,R,25.3,North Carolina,57416.0,0,2014
2179,District 4,1,David Price,D,68.2,North Carolina,279380.0,1,2016
2180,District 4,0,Sue Googe,R,31.8,North Carolina,130161.0,0,2016
2181,District 4,1,David Price,D,72.3,North Carolina,242002.0,1,2018
2182,District 4,0,Steve Von Loor,R,24.1,North Carolina,80546.0,0,2018
2183,District 5,0,Elisabeth Motsinger,D,42.5,North Carolina,148252.0,0,2012
2184,District 5,1,Virginia Foxx,R,57.5,North Carolina,200945.0,1,2012
2185,District 5,1,Virginia Foxx,R,61.0,North Carolina,139279.0,1,2014
2186,District 5,0,Josh Brannon,D,39.0,North Carolina,88973.0,0,2014
2187,District 5,1,Virginia Foxx,R,58.4,North Carolina,207625.0,1,2016
2188,District 5,0,Josh Brannon,D,41.6,North Carolina,147887.0,0,2016
2189,District 5,1,Virginia Foxx,R,57.2,North Carolina,158444.0,1,2018
2190,District 5,0,Denise Adams,D,42.8,North Carolina,118558.0,0,2018
2191,District 6,0,Tony Foriest,D,39.1,North Carolina,142467.0,0,2012
2192,District 6,1,Howard Coble,R,60.9,North Carolina,222116.0,1,2012
2193,District 6,0,Mark Walker,R,58.7,North Carolina,147312.0,1,2014
2194,District 6,0,Laura Fjeld,D,41.3,North Carolina,103758.0,0,2014
2195,District 6,1,Mark Walker,R,59.2,North Carolina,207983.0,1,2016
2196,District 6,0,Pete Glidewell,D,40.8,North Carolina,143167.0,0,2016
2197,District 6,1,Mark Walker,R,56.6,North Carolina,159651.0,1,2018
2198,District 6,0,Ryan Watts,D,43.4,North Carolina,122323.0,0,2018
2199,District 7,1,Mike McIntyre,D,50.1,North Carolina,168695.0,1,2012
2200,District 7,0,David Rouzer,R,49.9,North Carolina,168041.0,0,2012
2201,District 7,0,David Rouzer,R,59.4,North Carolina,134431.0,1,2014
2202,District 7,0,"Jonathan Barfield, Jr.",D,37.1,North Carolina,84054.0,0,2014
2203,District 7,1,David Rouzer,R,60.9,North Carolina,211801.0,1,2016
2204,District 7,0,J. Wesley Casteen,D,39.1,North Carolina,135905.0,0,2016
2205,District 7,1,David Rouzer,R,55.6,North Carolina,155705.0,1,2018
2206,District 7,0,Kyle Horton,D,42.7,North Carolina,119606.0,0,2018
2207,District 8,1,Larry Kissell,D,45.4,North Carolina,137139.0,0,2012
2208,District 8,0,Richard Hudson,R,53.2,North Carolina,160695.0,1,2012
2209,District 8,1,Richard Hudson,R,64.9,North Carolina,121568.0,1,2014
2210,District 8,0,Antonio Blue,D,35.1,North Carolina,65854.0,0,2014
2211,District 8,1,Richard Hudson,R,58.8,North Carolina,189863.0,1,2016
2212,District 8,0,Thomas Mills,D,41.2,North Carolina,133182.0,0,2016
2213,District 8,1,Richard Hudson,R,55.4,North Carolina,140347.0,1,2018
2214,District 8,0,Frank McNeill,D,44.6,North Carolina,112971.0,0,2018
2215,District 9,0,Jennifer Roberts,D,45.7,North Carolina,171503.0,0,2012
2216,District 9,0,Robert Pittenger,R,51.8,North Carolina,194537.0,1,2012
2217,District 9,1,Robert Pittenger,R,93.9,North Carolina,163080.0,1,2014
2218,District 9,1,Robert Pittenger,R,58.2,North Carolina,193452.0,1,2016
2219,District 9,0,Christian Cano,D,41.8,North Carolina,139041.0,0,2016
2220,District 9,0,Mark Harris,R,49.4,North Carolina,138338.0,1,2018
2221,District 9,0,Dan McCready,D,48.8,North Carolina,136478.0,0,2018
2222,District 10,0,Patricia Keever,D,43.0,North Carolina,144023.0,0,2012
2223,District 10,1,Patrick McHenry,R,57.0,North Carolina,190826.0,1,2012
2224,District 10,1,Patrick T. McHenry,R,61.0,North Carolina,133504.0,1,2014
2225,District 10,0,"Tate MacQueen, IV",D,39.0,North Carolina,85292.0,0,2014
2226,District 10,1,Patrick McHenry,R,63.1,North Carolina,220825.0,1,2016
2227,District 10,0,Andy Millard,D,36.9,North Carolina,128919.0,0,2016
2228,District 10,1,Patrick T. McHenry,R,59.3,North Carolina,164060.0,1,2018
2229,District 10,0,David Wilson Brown,D,40.7,North Carolina,112386.0,0,2018
2230,District 11,0,Hayden Rogers,D,42.6,North Carolina,141107.0,0,2012
2231,District 11,0,Mark Meadows,R,57.4,North Carolina,190319.0,1,2012
2232,District 11,1,Mark Meadows,R,62.9,North Carolina,144682.0,1,2014
2233,District 11,0,Tom Hill,D,37.1,North Carolina,85342.0,0,2014
2234,District 11,1,Mark Meadows,R,64.1,North Carolina,230405.0,1,2016
2235,District 11,0,Rick Bryson,D,35.9,North Carolina,129103.0,0,2016
2236,District 11,1,Mark Meadows,R,59.2,North Carolina,177143.0,1,2018
2237,District 11,0,Phillip Price,D,38.7,North Carolina,115794.0,0,2018
2238,District 12,1,Melvin L. Watt,D,79.6,North Carolina,247591.0,1,2012
2239,District 12,0,Jack Brosch,R,20.4,North Carolina,63317.0,0,2012
2240,District 12,0,Alma Adams,D,75.3,North Carolina,130096.0,1,2014
2241,District 12,0,Vince Coakley,R,24.7,North Carolina,42568.0,0,2014
2242,District 12,1,Alma Adams,D,67.0,North Carolina,234115.0,1,2016
2243,District 12,0,Leon Threatt,R,33.0,North Carolina,115185.0,0,2016
2244,District 12,1,Alma Adams,D,73.0,North Carolina,202228.0,1,2018
2245,District 12,0,Paul Wright,R,27.0,North Carolina,74639.0,0,2018
2246,District 13,0,Charles Malone,D,43.2,North Carolina,160115.0,0,2012
2247,District 13,0,George E.B. Holding,R,56.8,North Carolina,210495.0,1,2012
2248,District 13,1,George Holding,R,57.3,North Carolina,153991.0,1,2014
2249,District 13,0,Brenda Cleary,D,42.7,North Carolina,114718.0,0,2014
2250,District 13,0,Ted Budd,R,56.1,North Carolina,199443.0,1,2016
2251,District 13,0,Bruce Davis,D,43.9,North Carolina,156049.0,0,2016
2252,District 13,1,Ted Budd,R,51.6,North Carolina,145962.0,1,2018
2253,District 13,0,Kathy Manning,D,45.5,North Carolina,128764.0,0,2018
2254,At-Large,0,Pam Gulleson,D,41.7,North Dakota,131870.0,0,2012
2255,At-Large,0,Kevin Cramer,R,54.9,North Dakota,173585.0,1,2012
2256,At-Large,1,Kevin Cramer,R,55.5,North Dakota,138100.0,1,2014
2257,At-Large,0,George B. Sinner,D,38.5,North Dakota,95678.0,0,2014
2258,At-Large,1,Kevin Cramer,R,69.1,North Dakota,233980.0,1,2016
2259,At-Large,0,Chase Iron Eyes,D,23.7,North Dakota,80377.0,0,2016
2260,At-Large,0,Kelly Armstrong,R,59.9,North Dakota,187658.0,1,2018
2261,At-Large,0,Mac Schneider,D,35.9,North Dakota,112534.0,0,2018
2262,District 1,0,Jeff Sinnard,D,37.6,Ohio,131490.0,0,2012
2263,District 1,1,Steve Chabot,R,57.7,Ohio,201907.0,1,2012
2264,District 1,1,Steve Chabot,R,63.2,Ohio,124779.0,1,2014
2265,District 1,0,Fred Kundrata,D,36.8,Ohio,72604.0,0,2014
2266,District 1,1,Steve Chabot,R,59.2,Ohio,210014.0,1,2016
2267,District 1,0,Michele Young,D,40.8,Ohio,144644.0,0,2016
2268,District 1,1,Steve Chabot,R,51.8,Ohio,151107.0,1,2018
2269,District 1,0,Aftab Pureval,D,46.4,Ohio,135467.0,0,2018
2270,District 2,0,William R. Smith,D,41.4,Ohio,137077.0,0,2012
2271,District 2,0,Brad Wenstrup,R,58.6,Ohio,194296.0,1,2012
2272,District 2,1,Brad Wenstrup,R,66.0,Ohio,132658.0,1,2014
2273,District 2,0,Marek Tyszkiewicz,D,34.0,Ohio,68453.0,0,2014
2274,District 2,1,Brad Wenstrup,R,65.0,Ohio,221193.0,1,2016
2275,District 2,0,William Smith,D,32.8,Ohio,111694.0,0,2016
2276,District 2,1,Brad Wenstrup,R,57.8,Ohio,163450.0,1,2018
2277,District 2,0,Jill Schiller,D,41.0,Ohio,115777.0,0,2018
2278,District 3,0,Joyce Beatty,D,68.3,Ohio,201897.0,1,2012
2279,District 3,0,Chris Long,R,26.3,Ohio,77901.0,0,2012
2280,District 3,1,Joyce Beatty,D,64.1,Ohio,91769.0,1,2014
2281,District 3,0,John Adams,R,35.9,Ohio,51475.0,0,2014
2282,District 3,1,Joyce Beatty,D,68.6,Ohio,199791.0,1,2016
2283,District 3,0,John Adams,R,31.4,Ohio,91560.0,0,2016
2284,District 3,1,Joyce Beatty,D,73.6,Ohio,168230.0,1,2018
2285,District 3,0,Jim Burgess,R,26.4,Ohio,60428.0,0,2018
2286,District 4,0,Jim Slone,D,36.5,Ohio,114214.0,0,2012
2287,District 4,1,Jim Jordan,R,58.4,Ohio,182643.0,1,2012
2288,District 4,1,Jim Jordan,R,67.7,Ohio,125907.0,1,2014
2289,District 4,0,Janet Garrett,D,32.3,Ohio,60165.0,0,2014
2290,District 4,1,Jim Jordan,R,68.0,Ohio,210227.0,1,2016
2291,District 4,0,Janet Garrett,D,32.0,Ohio,98981.0,0,2016
2292,District 4,1,Jim Jordan,R,65.4,Ohio,164640.0,1,2018
2293,District 4,0,Janet Garrett,D,34.6,Ohio,87061.0,0,2018
2294,District 5,0,Angela Zimmann,D,39.2,Ohio,137806.0,0,2012
2295,District 5,1,Robert E. Latta,R,57.3,Ohio,201514.0,1,2012
2296,District 5,1,Bob Latta,R,66.5,Ohio,134449.0,1,2014
2297,District 5,0,Robert Fry,D,28.9,Ohio,58507.0,0,2014
2298,District 5,1,Bob Latta,R,70.9,Ohio,244599.0,1,2016
2299,District 5,0,"James Neu, Jr.",D,29.1,Ohio,100392.0,0,2016
2300,District 5,1,Bob Latta,R,63.1,Ohio,163542.0,1,2018
2301,District 5,0,John Michael Galbraith,D,34.3,Ohio,88895.0,0,2018
2302,District 6,0,Charlie Wilson,D,46.7,Ohio,144444.0,0,2012
2303,District 6,1,Bill Johnson,R,53.3,Ohio,164536.0,1,2012
2304,District 6,1,Bill Johnson,R,58.2,Ohio,111026.0,1,2014
2305,District 6,0,Jennifer Garrison,D,38.6,Ohio,73561.0,0,2014
2306,District 6,1,Bill Johnson,R,70.7,Ohio,213975.0,1,2016
2307,District 6,0,Michael Lorentz,D,29.3,Ohio,88780.0,0,2016
2308,District 6,1,Bill Johnson,R,69.3,Ohio,169668.0,1,2018
2309,District 6,0,Shawna Roberts,D,30.7,Ohio,75196.0,0,2018
2310,District 7,0,Joyce Healy-Abrams,D,43.6,Ohio,137708.0,0,2012
2311,District 7,1,Bob Gibbs,R,56.4,Ohio,178104.0,1,2012
2312,District 7,1,Bob Gibbs,R,100.0,Ohio,143959.0,1,2014
2313,District 7,1,Bob Gibbs,R,64.0,Ohio,198221.0,1,2016
2314,District 7,0,Roy Rich,D,29.0,Ohio,89638.0,0,2016
